xCa= 1 xC=0 xO=5 xMg=4 xCl=2
 xCalcite=3 xDolomite=4 xAq_gen=0

Time step: 0  Time, s: 0  dTime, s: 1	dt = 50[s]
Node	Aq	pH	Calc	Dolo	Ca	Mg	Cl
40	55.346	9.60432	0.000440696	4.44394e-05	0.000470475	0.000928597	0.00264183
41	55.345	9.67075	0.000440587	4.44395e-05	0.000350226	0.000722253	0.00196989
42	55.3442	9.7407	0.000436152	4.44395e-05	0.000256295	0.000562057	0.00143646
43	55.3436	9.81074	0.000434975	4.44396e-05	0.000187515	0.000440706	0.00102446
44	55.3432	9.87587	0.000432266	4.28453e-05	0.000140471	0.000351099	0.000714683
45	55.3429	9.93114	0.000431245	4.33381e-05	0.000110158	0.00028651	0.00048778
46	55.3427	9.97402	0.000427048	4.39379e-05	9.13662e-05	0.000240868	0.000325777
47	55.3425	10.0056	0.00042829	4.39379e-05	7.97169e-05	0.000209793	0.000212968
48	55.3424	10.0282	0.000425865	4.39379e-05	7.24097e-05	0.000189484	0.000136312
49	55.3424	10.0439	0.000428514	4.33381e-05	6.77131e-05	0.000176789	8.54548e-05
50	55.3423	10.0546	0.000426986	4.28453e-05	6.47348e-05	0.000169054	5.24967e-05
51	55.3423	10.0615	0.000429156	4.28453e-05	6.28547e-05	0.000164326	3.16237e-05
52	55.3423	10.0658	0.00042683	4.28453e-05	6.17678e-05	0.000161405	1.86996e-05
53	55.3423	10.0684	0.000429155	4.28453e-05	6.10834e-05	0.000159632	1.08728e-05
54	55.3423	10.0699	0.000426792	4.28453e-05	6.06798e-05	0.000158586	6.23529e-06
55	55.3423	10.0708	0.000429175	4.28453e-05	6.04715e-05	0.000157985	3.54583e-06
56	55.3423	10.0713	0.0004268	4.28453e-05	6.03295e-05	0.000157648	2.01877e-06
57	55.3423	10.0716	0.000429163	4.28453e-05	6.02579e-05	0.000157462	1.16961e-06
58	55.3423	10.0717	0.000426798	4.28453e-05	6.02058e-05	0.000157362	7.07036e-07
59	55.3423	10.0718	0.000429289	4.28453e-05	6.01753e-05	0.000157309	4.60118e-07
60	55.3423	10.0719	0.000426685	4.28453e-05	6.01819e-05	0.000157282	3.30937e-07
61	55.3423	10.0719	0.000429306	4.28453e-05	6.01544e-05	0.000157268	2.64681e-07
62	55.3423	10.0719	0.000426678	4.28453e-05	6.01766e-05	0.000157261	2.31361e-07
63	55.3423	10.0719	0.000429306	4.28453e-05	6.01517e-05	0.000157258	2.14926e-07
64	55.3423	10.0719	0.000426678	4.28453e-05	6.01753e-05	0.000157256	2.06974e-07
65	55.3423	10.0719	0.000429306	4.28453e-05	6.01511e-05	0.000157255	2.032e-07
66	55.3423	10.0719	0.000426678	4.28453e-05	6.0175e-05	0.000157255	2.01442e-07
67	55.3423	10.0719	0.000429306	4.28453e-05	6.01509e-05	0.000157255	2.00638e-07
68	55.3423	10.0719	0.000426678	4.28453e-05	6.01749e-05	0.000157255	2.00277e-07
69	55.3423	10.0719	0.000429306	4.28453e-05	6.01509e-05	0.000157255	2.00118e-07
70	55.3423	10.0719	0.000426678	4.28453e-05	6.01749e-05	0.000157255	2.0005e-07
71	55.3423	10.0719	0.000429306	4.28453e-05	6.01509e-05	0.000157255	2.0002e-07
72	55.3423	10.0719	0.000426678	4.28453e-05	6.01749e-05	0.000157255	2.00008e-07
73	55.3423	10.0719	0.000429306	4.28453e-05	6.01509e-05	0.000157255	2.00003e-07
74	55.3423	10.0719	0.000426678	4.28453e-05	6.01749e-05	0.000157255	2.00001e-07
75	55.3423	10.0719	0.000429306	4.28453e-05	6.01509e-05	0.000157255	2e-07
76	55.3423	10.0719	0.000426678	4.28453e-05	6.01749e-05	0.000157255	2e-07
77	55.3423	10.0719	0.000429306	4.28453e-05	6.01509e-05	0.000157255	2e-07
78	55.3423	10.0719	0.000426678	4.28453e-05	6.01749e-05	0.000157255	2e-07
79	55.3423	10.0719	0.000429306	4.28453e-05	6.01509e-05	0.000157255	2e-07
80	55.3423	10.0719	0.000426678	4.28453e-05	6.01749e-05	0.000157255	2e-07
81	55.3423	10.0719	0.000429306	4.28453e-05	6.01509e-05	0.000157255	2e-07
82	55.3423	10.0719	0.000426678	4.28453e-05	6.01749e-05	0.000157255	2e-07
83	55.3423	10.0719	0.000429306	4.28453e-05	6.01509e-05	0.000157255	2e-07
84	55.3423	10.0719	0.000426678	4.28453e-05	6.01749e-05	0.000157255	2e-07
85	55.3423	10.0719	0.000429306	4.28453e-05	6.01509e-05	0.000157255	2e-07
86	55.3423	10.0719	0.000426678	4.28453e-05	6.01749e-05	0.000157255	2e-07
87	55.3423	10.0719	0.000429306	4.28453e-05	6.01509e-05	0.000157255	2e-07
88	55.3423	10.0719	0.000426678	4.28453e-05	6.01749e-05	0.000157255	2e-07
89	55.3423	10.0719	0.000429306	4.28453e-05	6.01509e-05	0.000157255	2e-07
90	55.3423	10.0719	0.000426678	4.28453e-05	6.01749e-05	0.000157255	2e-07
91	55.3423	10.0719	0.000429306	4.28453e-05	6.01509e-05	0.000157255	2e-07
92	55.3423	10.0719	0.000426678	4.28453e-05	6.01749e-05	0.000157255	2e-07
93	55.3423	10.0719	0.000429306	4.28453e-05	6.01509e-05	0.000157255	2e-07
94	55.3423	10.0719	0.000426678	4.28453e-05	6.01749e-05	0.000157255	2e-07
95	55.3423	10.0719	0.000429306	4.28453e-05	6.01509e-05	0.000157255	2e-07
96	55.3423	10.0719	0.000426678	4.28453e-05	6.01749e-05	0.000157255	2e-07
97	55.3423	10.0719	0.000429306	4.28453e-05	6.01509e-05	0.000157255	2e-07
98	55.3423	10.0719	0.000426678	4.28453e-05	6.01749e-05	0.000157255	2e-07
99	55.3423	10.0719	0.000429306	4.28453e-05	6.01509e-05	0.000157255	2e-07
100	55.3423	10.0719	0.000426678	4.28453e-05	6.01749e-05	0.000157255	2e-07
Time step: 336  Time, s: 336  dTime, s: 1	dt = 50[s]
Node	Aq	pH	Calc	Dolo	Ca	Mg	Cl
Error: GEM calculation results are not retrieved. Time step336 node 0
0	55.3719	6.89615	0	0	1e-07	0.01	0.02
1	55.3719	6.89713	0	0.000302413	9.98677e-08	0.01	0.02
2	55.3719	6.89671	0	0.000298317	9.96906e-08	0.01	0.02
3	55.3719	6.89538	0	0.000306132	9.96784e-08	0.01	0.02
4	55.3719	6.89628	0	0.000282067	9.95086e-08	0.01	0.02
5	55.3719	6.89588	0	0.000292871	9.93437e-08	0.01	0.02
6	55.3719	6.89549	0	0.000287777	9.91795e-08	0.01	0.02
7	55.3719	6.8951	0	0.000286394	9.90147e-08	0.01	0.02
8	55.3719	6.89471	0	0.000277484	9.88503e-08	0.01	0.02
9	55.3719	6.89431	0	0.00027742	9.86921e-08	0.01	0.02
10	55.3719	6.89393	0	0.000275476	9.85612e-08	0.01	0.02
11	55.3719	6.8936	0	0.000274238	9.85286e-08	0.00999999	0.02
12	55.3719	6.89342	0	0.000273852	9.88143e-08	0.00999997	0.02
13	55.3719	6.8937	0	0.000273612	1.00043e-07	0.00999992	0.0199999
14	55.3719	6.89516	0	0.00027317	1.03847e-07	0.00999978	0.0199996
15	55.3719	6.89951	0	0.000267412	1.14185e-07	0.00999942	0.0199989
16	55.3719	6.91036	0	0.00027245	1.39992e-07	0.00999855	0.0199972
17	55.3718	6.93453	0	0.000271038	2.00139e-07	0.0099966	0.0199933
18	55.3718	6.98314	0	0.000270438	3.32038e-07	0.00999249	0.0199853
19	55.3718	7.07004	0	0.00027015	6.05562e-07	0.00998432	0.0199693
20	55.3718	7.20399	0	0.00026943	1.14398e-06	0.009969	0.0199394
21	55.3717	7.37859	0	0.000269755	2.15322e-06	0.0099418	0.0198865
22	55.3716	7.57507	0	0.0002689	3.95982e-06	0.00989591	0.0197973
23	55.3713	7.77557	0	0.000269123	7.05605e-06	0.00982225	0.0196547
24	55.371	7.96929	0	0.000268302	1.21486e-05	0.0097095	0.0194371
25	55.3705	8.15111	0	0.000268217	2.02052e-05	0.00954463	0.0191201
26	55.3699	8.31906	0	0.000267409	3.24923e-05	0.00931394	0.0186787
27	55.369	8.47287	0	0.00026833	5.05995e-05	0.00900449	0.0180899
28	55.3679	8.61318	0	0.000267329	7.64513e-05	0.00860594	0.0173367
29	55.3665	8.74118	0	0.000267578	0.000112313	0.00811223	0.0164115
30	55.3649	8.85827	0	0.000266773	0.000160809	0.00752297	0.0153188
31	55.363	8.96619	0	0.00026301	0.000225581	0.00684343	0.0140765
32	55.361	9.06683	0	0.000267345	0.000311664	0.00608389	0.0127154
33	55.3588	9.16186	0	0.000266793	0.000423875	0.00526006	0.0112769
34	55.3566	9.25332	0	0.00026558	0.000565026	0.004393	0.00980887
35	55.3545	9.34156	0	0.000266576	0.00073678	0.0035055	0.00836064
36	55.3524	9.42432	0.000187578	0.000169812	0.000976208	0.00258244	0.00697843
37	55.3505	9.43786	0.00027554	0.000131212	0.000959698	0.00195503	0.00570098
38	55.3488	9.48791	0.000443183	4.43419e-05	0.000776532	0.00156946	0.00455675
39	55.3473	9.53832	0.00044395	4.44393e-05	0.000627695	0.00122475	0.0035626
40	55.3461	9.59758	0.00044086	4.44394e-05	0.000484569	0.000954825	0.00272411
41	55.3451	9.66332	0.00044078	4.44395e-05	0.000362058	0.000742887	0.00203708
42	55.3443	9.73287	0.000436449	4.44395e-05	0.00026539	0.000578077	0.0014898
43	55.3437	9.80301	0.000435336	4.44396e-05	0.000194033	0.000452841	0.00106566
44	55.3432	9.86886	0.000432639	4.28453e-05	0.000144803	0.000360059	0.000745661
45	55.3429	9.92538	0.000431451	4.33381e-05	0.000112983	0.000292969	0.00051047
46	55.3427	9.96965	0.000427175	4.39379e-05	9.31192e-05	0.000245432	0.000341977
47	55.3425	10.0024	0.000428267	4.3997e-05	8.08459e-05	0.000212841	0.000224248
48	55.3424	10.0259	0.000425904	4.39379e-05	7.31019e-05	0.000191514	0.000143977
49	55.3424	10.0424	0.000428547	4.33381e-05	6.81503e-05	0.000178059	9.05405e-05
50	55.3423	10.0535	0.000427013	4.28454e-05	6.5005e-05	0.000169828	5.57925e-05
51	55.3423	10.0608	0.000429166	4.28453e-05	6.30328e-05	0.000164799	3.3711e-05
52	55.3423	10.0654	0.00042687	4.28453e-05	6.1837e-05	0.000161698	1.9992e-05
53	55.3423	10.0681	0.000429183	4.28453e-05	6.1124e-05	0.000159809	1.16555e-05
54	55.3423	10.0697	0.000426769	4.28453e-05	6.07431e-05	0.000158691	6.69905e-06
55	55.3423	10.0707	0.000429182	4.28453e-05	6.04852e-05	0.000158045	3.81478e-06
56	55.3423	10.0712	0.000426807	4.28453e-05	6.03373e-05	0.000157681	2.17148e-06
57	55.3423	10.0715	0.000429166	4.28453e-05	6.02623e-05	0.00015748	1.25453e-06
58	55.3423	10.0717	0.000426801	4.28453e-05	6.02082e-05	0.000157372	7.53293e-07
59	55.3423	10.0718	0.000429291	4.28453e-05	6.01766e-05	0.000157314	4.84809e-07
60	55.3423	10.0719	0.000426684	4.28453e-05	6.01825e-05	0.000157284	3.43855e-07
61	55.3423	10.0719	0.000429308	4.28453e-05	6.01547e-05	0.000157269	2.71307e-07
62	55.3423	10.0719	0.000426675	4.28453e-05	6.01767e-05	0.000157262	2.34693e-07
63	55.3423	10.0719	0.000429308	4.28453e-05	6.01518e-05	0.000157258	2.16569e-07
64	55.3423	10.0719	0.000426675	4.28453e-05	6.01753e-05	0.000157256	2.0777e-07
65	55.3423	10.0719	0.000429308	4.28453e-05	6.01511e-05	0.000157255	2.03577e-07
66	55.3423	10.0719	0.000426675	4.28453e-05	6.01749e-05	0.000157255	2.01618e-07
67	55.3423	10.0719	0.000429308	4.28453e-05	6.0151e-05	0.000157255	2.00718e-07
68	55.3423	10.0719	0.000426675	4.28453e-05	6.01749e-05	0.000157255	2.00313e-07
69	55.3423	10.0719	0.000429308	4.28453e-05	6.01509e-05	0.000157255	2.00134e-07
70	55.3423	10.0719	0.000426675	4.28453e-05	6.01748e-05	0.000157255	2.00057e-07
71	55.3423	10.0719	0.000429308	4.28453e-05	6.01509e-05	0.000157255	2.00023e-07
72	55.3423	10.0719	0.000426675	4.28453e-05	6.01748e-05	0.000157255	2.0001e-07
73	55.3423	10.0719	0.000429308	4.28453e-05	6.01509e-05	0.000157255	2.00004e-07
74	55.3423	10.0719	0.000426675	4.28453e-05	6.01748e-05	0.000157255	2.00001e-07
75	55.3423	10.0719	0.000429308	4.28453e-05	6.01509e-05	0.000157255	2.00001e-07
76	55.3423	10.0719	0.000426675	4.28453e-05	6.01748e-05	0.000157255	2e-07
77	55.3423	10.0719	0.000429308	4.28453e-05	6.01509e-05	0.000157255	2e-07
78	55.3423	10.0719	0.000426675	4.28453e-05	6.01748e-05	0.000157255	2e-07
79	55.3423	10.0719	0.000429308	4.28453e-05	6.01509e-05	0.000157255	2e-07
80	55.3423	10.0719	0.000426675	4.28453e-05	6.01748e-05	0.000157255	2e-07
81	55.3423	10.0719	0.000429308	4.28453e-05	6.01509e-05	0.000157255	2e-07
82	55.3423	10.0719	0.000426675	4.28453e-05	6.01748e-05	0.000157255	2e-07
83	55.3423	10.0719	0.000429308	4.28453e-05	6.01509e-05	0.000157255	2e-07
84	55.3423	10.0719	0.000426675	4.28453e-05	6.01748e-05	0.000157255	2e-07
85	55.3423	10.0719	0.000429308	4.28453e-05	6.01509e-05	0.000157255	2e-07
86	55.3423	10.0719	0.000426675	4.28453e-05	6.01748e-05	0.000157255	2e-07
87	55.3423	10.0719	0.000429308	4.28453e-05	6.01509e-05	0.000157255	2e-07
88	55.3423	10.0719	0.000426675	4.28453e-05	6.01748e-05	0.000157255	2e-07
89	55.3423	10.0719	0.000429308	4.28453e-05	6.01509e-05	0.000157255	2e-07
90	55.3423	10.0719	0.000426675	4.28453e-05	6.01748e-05	0.000157255	2e-07
91	55.3423	10.0719	0.000429308	4.28453e-05	6.01509e-05	0.000157255	2e-07
92	55.3423	10.0719	0.000426675	4.28453e-05	6.01748e-05	0.000157255	2e-07
93	55.3423	10.0719	0.000429308	4.28453e-05	6.01509e-05	0.000157255	2e-07
94	55.3423	10.0719	0.000426675	4.28453e-05	6.01748e-05	0.000157255	2e-07
95	55.3423	10.0719	0.000429308	4.28453e-05	6.01509e-05	0.000157255	2e-07
96	55.3423	10.0719	0.000426675	4.28453e-05	6.01748e-05	0.000157255	2e-07
97	55.3423	10.0719	0.000429308	4.28453e-05	6.01509e-05	0.000157255	2e-07
98	55.3423	10.0719	0.000426675	4.28453e-05	6.01748e-05	0.000157255	2e-07
99	55.3423	10.0719	0.000429308	4.28453e-05	6.01509e-05	0.000157255	2e-07
100	55.3423	10.0719	0.000426675	4.28453e-05	6.01748e-05	0.000157255	2e-07
Time step: 337  Time, s: 337  dTime, s: 1	dt = 50[s]
Node	Aq	pH	Calc	Dolo	Ca	Mg	Cl
Error: GEM calculation results are not retrieved. Time step337 node 0
0	55.3719	6.89615	0	0	1e-07	0.01	0.02
1	55.3719	6.89712	0	0.000302413	9.98643e-08	0.01	0.02
2	55.3719	6.89671	0	0.000298318	9.96917e-08	0.01	0.02
3	55.3719	6.89538	0	0.000306132	9.96796e-08	0.01	0.02
4	55.3719	6.89628	0	0.000282067	9.9509e-08	0.01	0.02
5	55.3719	6.89588	0	0.000292871	9.93436e-08	0.01	0.02
6	55.3719	6.89549	0	0.000287777	9.91793e-08	0.01	0.02
7	55.3719	6.8951	0	0.000286394	9.90146e-08	0.01	0.02
8	55.3719	6.89471	0	0.000277484	9.88501e-08	0.01	0.02
9	55.3719	6.89431	0	0.00027742	9.86913e-08	0.01	0.02
10	55.3719	6.89393	0	0.000275476	9.85577e-08	0.01	0.02
11	55.3719	6.89359	0	0.000274238	9.85153e-08	0.00999999	0.02
12	55.3719	6.8934	0	0.000273852	9.87692e-08	0.00999998	0.02
13	55.3719	6.89363	0	0.000273612	9.99032e-08	0.00999993	0.0199999
14	55.3719	6.89497	0	0.00027317	1.0345e-07	0.0099998	0.0199996
15	55.3719	6.89904	0	0.000267412	1.13134e-07	0.00999946	0.0199989
16	55.3719	6.90924	0	0.00027245	1.37395e-07	0.00999864	0.0199973
17	55.3718	6.93211	0	0.000271038	1.94108e-07	0.00999679	0.0199937
18	55.3718	6.97839	0	0.000270438	3.18832e-07	0.0099929	0.0199861
19	55.3718	7.06184	0	0.00027015	5.78193e-07	0.00998514	0.0199709
20	55.3718	7.19197	0	0.00026943	1.09012e-06	0.00997054	0.0199424
21	55.3717	7.36368	0	0.000269755	2.05227e-06	0.00994452	0.0198918
22	55.3716	7.55882	0	0.0002689	3.77914e-06	0.0099005	0.0198063
23	55.3714	7.75915	0	0.000269123	6.74641e-06	0.00982961	0.019669
24	55.3711	7.95336	0	0.000268302	1.16393e-05	0.00972077	0.0194588
25	55.3706	8.136	0	0.000268217	1.93995e-05	0.00956112	0.0191518
26	55.37	8.3049	0	0.000267409	3.12636e-05	0.00933701	0.0187228
27	55.3691	8.4597	0	0.00026833	4.87888e-05	0.00903544	0.0181488
28	55.368	8.60097	0	0.000267329	7.38661e-05	0.00864579	0.017412
29	55.3666	8.72984	0	0.000267578	0.000108727	0.0081616	0.016504
30	55.365	8.84771	0	0.000266773	0.000155959	0.0075819	0.015428
31	55.3632	8.95628	0	0.00026301	0.000219104	0.00691138	0.0142007
32	55.3612	9.05742	0	0.000267345	0.000303055	0.00615984	0.0128515
33	55.3591	9.15281	0	0.000266793	0.000412654	0.00534245	0.0114208
34	55.3569	9.24447	0	0.00026558	0.000550911	0.00447971	0.00995568
35	55.3547	9.33287	0	0.000266576	0.000719604	0.00359425	0.00850546
36	55.3526	9.4197	0.000103229	0.000211747	0.000994678	0.00263282	0.00711665
37	55.3507	9.4295	0.000199914	0.000169812	0.000998376	0.00197917	0.00582873
38	55.349	9.48244	0.000443231	4.4342e-05	0.0007948	0.00160802	0.00467117
39	55.3475	9.53282	0.000444001	4.44394e-05	0.000642527	0.00125922	0.00366201
40	55.3462	9.59101	0.000440968	4.44394e-05	0.000498773	0.000981817	0.00280796
41	55.3452	9.65594	0.000440996	4.44395e-05	0.000374093	0.000764081	0.00210579
42	55.3443	9.7251	0.00043672	4.44396e-05	0.000274786	0.000594558	0.00154453
43	55.3437	9.79528	0.000435652	4.44396e-05	0.000200852	0.000465365	0.00110808
44	55.3433	9.86178	0.000432933	4.28453e-05	0.000149432	0.000369337	0.000777661
45	55.3429	9.91947	0.000431678	4.33382e-05	0.000115939	0.000299678	0.000533989
46	55.3427	9.96512	0.00042731	4.3938e-05	9.49696e-05	0.000250186	0.000358826
47	55.3426	9.99907	0.000428252	4.40664e-05	8.20186e-05	0.000216031	0.000236021
48	55.3424	10.0236	0.000425945	4.3938e-05	7.38354e-05	0.000193647	0.000152004
49	55.3424	10.0401	0.000427801	4.3938e-05	6.87909e-05	0.000178805	9.58842e-05
50	55.3423	10.0524	0.000426996	4.28454e-05	6.53363e-05	0.000170651	5.92673e-05
51	55.3423	10.0601	0.000429153	4.28454e-05	6.32431e-05	0.000165302	3.59191e-05
52	55.3423	10.0649	0.00042685	4.28453e-05	6.19768e-05	0.000162008	2.13639e-05
53	55.3423	10.0678	0.000429161	4.28453e-05	6.12175e-05	0.000159998	1.24891e-05
54	55.3423	10.0696	0.000426782	4.28454e-05	6.07684e-05	0.000158803	7.19469e-06
55	55.3423	10.0706	0.000429193	4.28453e-05	6.04999e-05	0.00015811	4.10321e-06
56	55.3423	10.0712	0.000426787	4.28454e-05	6.03714e-05	0.000157718	2.33581e-06
57	55.3423	10.0715	0.000429169	4.28454e-05	6.0267e-05	0.000157501	1.34622e-06
58	55.3423	10.0717	0.000426795	4.28454e-05	6.02194e-05	0.000157383	8.03417e-07
59	55.3423	10.0718	0.000429293	4.28453e-05	6.0178e-05	0.00015732	5.11658e-07
60	55.3423	10.0718	0.000426683	4.28454e-05	6.01833e-05	0.000157287	3.5795e-07
61	55.3423	10.0719	0.00042931	4.28454e-05	6.01551e-05	0.000157271	2.78561e-07
62	55.3423	10.0719	0.000426673	4.28454e-05	6.01769e-05	0.000157262	2.38354e-07
63	55.3423	10.0719	0.00042931	4.28454e-05	6.0152e-05	0.000157258	2.18382e-07
64	55.3423	10.0719	0.000426673	4.28454e-05	6.01753e-05	0.000157256	2.0865e-07
65	55.3423	10.0719	0.00042931	4.28454e-05	6.01512e-05	0.000157255	2.03997e-07
66	55.3423	10.0719	0.000426673	4.28454e-05	6.01749e-05	0.000157255	2.01814e-07
67	55.3423	10.0719	0.00042931	4.28454e-05	6.0151e-05	0.000157255	2.00808e-07
68	55.3423	10.0719	0.000426673	4.28454e-05	6.01748e-05	0.000157255	2.00354e-07
69	55.3423	10.0719	0.00042931	4.28454e-05	6.0151e-05	0.000157255	2.00152e-07
70	55.3423	10.0719	0.000426673	4.28454e-05	6.01748e-05	0.000157255	2.00064e-07
71	55.3423	10.0719	0.00042931	4.28454e-05	6.0151e-05	0.000157255	2.00027e-07
72	55.3423	10.0719	0.000426673	4.28454e-05	6.01748e-05	0.000157255	2.00011e-07
73	55.3423	10.0719	0.00042931	4.28454e-05	6.0151e-05	0.000157255	2.00004e-07
74	55.3423	10.0719	0.000426673	4.28454e-05	6.01748e-05	0.000157255	2.00002e-07
75	55.3423	10.0719	0.00042931	4.28454e-05	6.0151e-05	0.000157255	2.00001e-07
76	55.3423	10.0719	0.000426673	4.28454e-05	6.01748e-05	0.000157255	2e-07
77	55.3423	10.0719	0.00042931	4.28454e-05	6.0151e-05	0.000157255	2e-07
78	55.3423	10.0719	0.000426673	4.28454e-05	6.01748e-05	0.000157255	2e-07
79	55.3423	10.0719	0.00042931	4.28454e-05	6.0151e-05	0.000157255	2e-07
80	55.3423	10.0719	0.000426673	4.28454e-05	6.01748e-05	0.000157255	2e-07
81	55.3423	10.0719	0.00042931	4.28454e-05	6.0151e-05	0.000157255	2e-07
82	55.3423	10.0719	0.000426673	4.28454e-05	6.01748e-05	0.000157255	2e-07
83	55.3423	10.0719	0.00042931	4.28454e-05	6.0151e-05	0.000157255	2e-07
84	55.3423	10.0719	0.000426673	4.28454e-05	6.01748e-05	0.000157255	2e-07
85	55.3423	10.0719	0.00042931	4.28454e-05	6.0151e-05	0.000157255	2e-07
86	55.3423	10.0719	0.000426673	4.28454e-05	6.01748e-05	0.000157255	2e-07
87	55.3423	10.0719	0.00042931	4.28454e-05	6.0151e-05	0.000157255	2e-07
88	55.3423	10.0719	0.000426673	4.28454e-05	6.01748e-05	0.000157255	2e-07
89	55.3423	10.0719	0.00042931	4.28454e-05	6.0151e-05	0.000157255	2e-07
90	55.3423	10.0719	0.000426673	4.28454e-05	6.01748e-05	0.000157255	2e-07
91	55.3423	10.0719	0.00042931	4.28454e-05	6.0151e-05	0.000157255	2e-07
92	55.3423	10.0719	0.000426673	4.28454e-05	6.01748e-05	0.000157255	2e-07
93	55.3423	10.0719	0.00042931	4.28454e-05	6.0151e-05	0.000157255	2e-07
94	55.3423	10.0719	0.000426673	4.28454e-05	6.01748e-05	0.000157255	2e-07
95	55.3423	10.0719	0.00042931	4.28454e-05	6.0151e-05	0.000157255	2e-07
96	55.3423	10.0719	0.000426673	4.28454e-05	6.01748e-05	0.000157255	2e-07
97	55.3423	10.0719	0.00042931	4.28454e-05	6.0151e-05	0.000157255	2e-07
98	55.3423	10.0719	0.000426673	4.28454e-05	6.01748e-05	0.000157255	2e-07
99	55.3423	10.0719	0.00042931	4.28454e-05	6.0151e-05	0.000157255	2e-07
100	55.3423	10.0719	0.000426673	4.28454e-05	6.01748e-05	0.000157255	2e-07
Time step: 338  Time, s: 338  dTime, s: 1	dt = 50[s]
Node	Aq	pH	Calc	Dolo	Ca	Mg	Cl
Error: GEM calculation results are not retrieved. Time step338 node 0
0	55.3719	6.89615	0	0	1e-07	0.01	0.02
1	55.3719	6.89711	0	0.000302413	9.98613e-08	0.01	0.02
2	55.3719	6.89671	0	0.000298318	9.96924e-08	0.01	0.02
3	55.3719	6.89539	0	0.000306132	9.96808e-08	0.01	0.02
4	55.3719	6.89628	0	0.000282067	9.95095e-08	0.01	0.02
5	55.3719	6.89588	0	0.000292871	9.93435e-08	0.01	0.02
6	55.3719	6.89549	0	0.000287777	9.91791e-08	0.01	0.02
7	55.3719	6.8951	0	0.000286394	9.90144e-08	0.01	0.02
8	55.3719	6.89471	0	0.000277484	9.885e-08	0.01	0.02
9	55.3719	6.89431	0	0.00027742	9.86906e-08	0.01	0.02
10	55.3719	6.89393	0	0.000275476	9.85544e-08	0.01	0.02
11	55.3719	6.89359	0	0.000274238	9.85029e-08	0.00999999	0.02
12	55.3719	6.89338	0	0.000273852	9.87272e-08	0.00999998	0.02
13	55.3719	6.89357	0	0.000273612	9.97732e-08	0.00999993	0.0199999
14	55.3719	6.8948	0	0.00027317	1.03078e-07	0.00999981	0.0199996
15	55.3719	6.89859	0	0.000267412	1.12149e-07	0.00999949	0.019999
16	55.3719	6.90819	0	0.00027245	1.34952e-07	0.00999872	0.0199975
17	55.3718	6.92981	0	0.000271038	1.8842e-07	0.00999698	0.0199941
18	55.3718	6.97385	0	0.000270438	3.06343e-07	0.00999329	0.0199869
19	55.3718	7.05395	0	0.00027015	5.5224e-07	0.00998591	0.0199724
20	55.3718	7.18024	0	0.00026943	1.03891e-06	0.009972	0.0199453
21	55.3717	7.34897	0	0.000269755	1.95604e-06	0.00994712	0.0198968
22	55.3716	7.54265	0	0.0002689	3.60644e-06	0.0099049	0.0198148
23	55.3714	7.74274	0	0.000269123	6.44966e-06	0.0098367	0.0196827
24	55.3711	7.9374	0	0.000268302	1.115e-05	0.00973166	0.0194798
25	55.3706	8.12084	0	0.000268217	1.86235e-05	0.00957708	0.0191825
26	55.37	8.29069	0	0.000267409	3.00772e-05	0.00935942	0.0187657
27	55.3692	8.44647	0	0.00026833	4.70362e-05	0.00906559	0.0182062
28	55.3681	8.5887	0	0.000267329	7.13584e-05	0.00868476	0.0174857
29	55.3668	8.71844	0	0.000267578	0.000105241	0.00821002	0.0165948
30	55.3652	8.83709	0	0.000266773	0.000151236	0.00763987	0.0155356
31	55.3634	8.94632	0	0.00026301	0.00021279	0.00697843	0.0143234
32	55.3614	9.04797	0	0.000267345	0.00029466	0.00623499	0.0129864
33	55.3593	9.14374	0	0.000266793	0.000401694	0.00542419	0.0115639
34	55.3571	9.2356	0	0.00026558	0.000537086	0.00456598	0.0101022
35	55.3549	9.32418	0	0.000266576	0.000702735	0.0036828	0.00865049
36	55.3528	9.41522	1.67642e-05	0.000254687	0.0010107	0.00268602	0.00725553
37	55.3509	9.42113	0.000117762	0.000211747	0.00103822	0.0020026	0.00595752
38	55.3491	9.47661	0.00044332	4.4342e-05	0.000815069	0.00164513	0.00478693
39	55.3476	9.52731	0.000444067	4.44394e-05	0.000657689	0.0012941	0.00376293
40	55.3463	9.58456	0.00044108	4.44394e-05	0.000513036	0.00100956	0.00289337
41	55.3453	9.64868	0.000441197	4.44395e-05	0.00038636	0.000785855	0.002176
42	55.3444	9.71736	0.000436981	4.44396e-05	0.000284456	0.00061151	0.00160065
43	55.3438	9.78753	0.000435937	4.44396e-05	0.000207961	0.000478284	0.00115172
44	55.3433	9.85461	0.00043321	4.28454e-05	0.000154297	0.00037894	0.000810703
45	55.343	9.91342	0.000431911	4.33382e-05	0.000119055	0.000306644	0.000558356
